73.3014919	20.05455564	221.787078857	152.703231812
73.3104919	20.05455564	141.033508301	152.703231812
73.3194919	20.05455564	266.931549072	152.703231812
73.3284919	20.05455564	376.877258301	152.703231812
73.3374919	20.05455564	272.904174805	152.703231812
73.3464919	20.05455564	403.743652344	152.703231812
73.3554919	20.05455564	401.408569336	152.703231812
73.3644919	20.05455564	353.529937744	152.703231812
73.3734919	20.05455564	512.276000977	152.703231812
73.3824919	20.05455564	504.252532959	152.703231812
73.3914919	20.05455564	517.583618164	152.703231812
73.3014919	20.04555564	354.992340088	152.703231812
73.3104919	20.04555564	156.812789917	152.703231812
73.3194919	20.04555564	238.787216187	152.703231812
73.3284919	20.04555564	180.058227539	152.703231812
73.3374919	20.04555564	246.615280151	152.703231812
73.3464919	20.04555564	257.116821289	152.703231812
73.3554919	20.04555564	284.60269165	152.703231812
73.3644919	20.04555564	442.526092529	152.703231812
73.3734919	20.04555564	308.722839355	152.703231812
73.3824919	20.04555564	548.287414551	152.703231812
73.3914919	20.04555564	538.886230469	152.703231812
73.3014919	20.03655564	459.625793457	152.703231812
73.3104919	20.03655564	350.726104736	152.703231812
73.3194919	20.03655564	257.461608887	152.703231812
73.3284919	20.03655564	196.144775391	152.703231812
73.3374919	20.03655564	266.569366455	152.703231812
73.3464919	20.03655564	190.212982178	152.703231812
73.3554919	20.03655564	273.170196533	152.703231812
73.3644919	20.03655564	266.910308838	152.703231812
73.3734919	20.03655564	283.905883789	152.703231812
73.3824919	20.03655564	507.79385376	152.703231812
73.3914919	20.03655564	416.496154785	152.703231812
73.3014919	20.02755564	251.759735107	152.703231812
73.3104919	20.02755564	412.849975586	152.703231812
73.3194919	20.02755564	374.063751221	152.703231812
73.3284919	20.02755564	394.807525635	152.703231812
73.3374919	20.02755564	408.242828369	152.703231812
73.3464919	20.02755564	256.267150879	152.703231812
73.3554919	20.02755564	286.190185547	152.703231812
73.3644919	20.02755564	229.860870361	152.703231812
73.3734919	20.02755564	418.837799072	152.703231812
73.3824919	20.02755564	337.15133667	152.703231812
73.3914919	20.02755564	473.0105896	152.703231812
73.3014919	20.01855564	375.484313965	152.703231812
73.3104919	20.01855564	359.124847412	152.703231812
73.3194919	20.01855564	450.437744141	152.703231812
73.3284919	20.01855564	441.845367432	152.703231812
73.3374919	20.01855564	378.595184326	152.703231812
73.3464919	20.01855564	330.279083252	152.703231812
73.3554919	20.01855564	301.694793701	152.703231812
73.3644919	20.01855564	280.809387207	152.703231812
73.3734919	20.01855564	250.500473022	152.703231812
73.3824919	20.01855564	267.806488037	152.703231812
73.3914919	20.01855564	287.783050537	152.703231812
73.3014919	20.00955564	263.537445068	152.703231812
73.3104919	20.00955564	225.218856812	152.703231812
73.3194919	20.00955564	354.097259521	152.703231812
73.3284919	20.00955564	427.537902832	152.703231812
73.3374919	20.00955564	470.478515625	152.703231812
73.3464919	20.00955564	469.937347412	152.703231812
73.3554919	20.00955564	448.504180908	152.703231812
73.3644919	20.00955564	309.911865234	152.703231812
73.3734919	20.00955564	263.729003906	152.703231812
73.3824919	20.00955564	424.219177246	152.703231812
73.3914919	20.00955564	429.540618896	152.703231812
73.3014919	20.00055564	199.904342651	152.703231812
73.3104919	20.00055564	380.752716064	152.703231812
73.3194919	20.00055564	286.098724365	152.703231812
73.3284919	20.00055564	356.307800293	152.703231812
73.3374919	20.00055564	432.230957031	152.703231812
73.3464919	20.00055564	435.87197876	152.703231812
73.3554919	20.00055564	448.269683838	152.703231812
73.3644919	20.00055564	390.467468262	152.703231812
